"Date","Time","SP Coccion Z1","Temp Coccion Z1","Temp Combustion Z1","SP Coccion Z2","Temp Coccion Z2","Temp Combustion Z2","Teimpo Coccion","Quemador 1","Quemador 2","Quemador 3"
"2024/09/13","12:29:28","266","265","412","275","272","389","20","1","1","1"
"2024/09/13","12:29:58","266","265","412","275","272","392","20","1","1","1"
"2024/09/13","12:30:28","266","265","411","275","272","395","20","1","1","1"
"2024/09/13","12:30:58","266","266","409","275","272","398","20","1","1","1"
"2024/09/13","12:31:28","266","266","407","275","272","400","20","1","1","1"
"2024/09/13","12:31:58","266","266","403","275","272","403","20","1","1","1"
"2024/09/13","12:32:28","266","266","398","275","271","405","20","1","1","1"
"2024/09/13","12:32:58","264","266","394","275","271","407","21","1","1","1"
"2024/09/13","12:33:28","264","266","389","275","271","409","21","1","1","1"
"2024/09/13","12:33:58","264","266","385","275","271","411","21","1","1","1"
"2024/09/13","12:34:28","264","266","380","275","270","413","21","1","1","1"
"2024/09/13","12:34:58","264","266","376","275","270","415","21","1","1","1"
"2024/09/13","12:35:28","264","266","373","275","270","416","21","1","1","1"
"2024/09/13","12:35:58","264","266","369","275","270","418","21","1","1","1"
"2024/09/13","12:36:28","264","266","366","275","270","419","21","1","1","1"
"2024/09/13","12:36:58","264","266","362","275","270","420","21","1","1","1"
"2024/09/13","12:37:28","262","266","360","275","270","421","21","1","1","1"
"2024/09/13","12:37:58","262","266","357","275","270","423","21","1","1","1"
"2024/09/13","12:38:28","262","266","354","275","270","424","21","1","1","1"
"2024/09/13","12:38:58","262","266","351","275","270","425","21","1","1","1"
"2024/09/13","12:39:28","262","266","349","275","270","426","21","1","1","1"
"2024/09/13","12:39:58","262","266","347","275","270","426","21","1","1","1"
"2024/09/13","12:40:28","262","266","344","275","270","427","21","1","1","1"
"2024/09/13","12:40:58","262","266","342","275","269","428","21","1","1","1"
"2024/09/13","12:41:28","262","265","340","270","269","429","21","0","1","0"
"2024/09/13","12:41:58","262","265","338","270","270","430","21","0","1","0"
"2024/09/13","12:42:28","262","265","337","270","269","430","21","0","1","0"
"2024/09/13","12:42:58","262","264","335","270","269","431","21","0","1","0"
"2024/09/13","12:43:28","262","264","333","270","269","432","21","0","1","0"
"2024/09/13","12:43:58","262","264","331","270","269","432","21","0","1","0"
"2024/09/13","12:44:28","262","264","332","270","270","433","21","0","1","0"
"2024/09/13","12:44:58","262","263","334","270","270","432","21","0","1","0"
"2024/09/13","12:45:28","262","263","337","270","270","432","21","0","1","0"
"2024/09/13","12:45:58","262","263","341","270","270","432","21","0","1","0"
"2024/09/13","12:46:28","262","262","345","270","270","432","21","0","1","0"
"2024/09/13","12:46:58","262","262","348","270","270","432","21","0","1","0"
"2024/09/13","12:47:28","262","262","352","270","270","432","21","0","1","0"
"2024/09/13","12:47:58","262","262","355","270","270","432","21","0","1","0"
"2024/09/13","12:48:28","262","261","358","270","270","432","21","0","1","0"
"2024/09/13","12:48:58","262","261","361","270","270","432","21","0","1","0"
"2024/09/13","12:49:28","262","261","364","270","270","432","21","0","1","0"
"2024/09/13","12:49:58","262","261","366","270","270","432","21","0","1","0"
"2024/09/13","12:50:28","262","261","369","265","270","433","21","0","1","0"
"2024/09/13","12:50:58","260","260","372","265","270","431","21","0","1","0"
"2024/09/13","12:51:28","260","260","375","265","270","423","21","0","1","0"
"2024/09/13","12:51:58","260","260","377","265","270","415","21","0","1","0"
"2024/09/13","12:52:28","260","260","375","265","270","408","21","0","1","0"
"2024/09/13","12:52:58","260","260","371","265","270","402","21","0","1","0"
"2024/09/13","12:53:28","260","260","368","265","270","396","21","0","1","0"
"2024/09/13","12:53:58","260","260","365","265","270","391","21","0","1","0"
"2024/09/13","12:54:28","260","260","363","265","270","386","21","0","1","0"
"2024/09/13","12:54:58","260","260","360","265","270","382","21","0","1","0"
"2024/09/13","12:55:28","260","261","358","265","270","377","21","0","1","0"
"2024/09/13","12:55:58","260","261","356","265","270","373","21","0","1","0"
"2024/09/13","12:56:28","260","261","354","265","270","370","21","0","1","0"
"2024/09/13","12:56:58","260","261","352","265","270","366","21","0","1","0"
"2024/09/13","12:57:28","260","261","350","265","270","363","21","0","1","0"
"2024/09/13","12:57:58","260","261","348","265","270","360","21","0","1","0"
"2024/09/13","12:58:28","260","261","346","265","269","357","21","0","1","0"
"2024/09/13","12:58:58","260","261","345","265","269","354","21","0","1","0"
"2024/09/13","12:59:28","260","261","344","265","269","352","21","0","1","0"
"2024/09/13","12:59:58","260","262","342","265","269","349","21","0","1","0"
"2024/09/13","13:00:28","260","261","341","265","268","347","21","0","1","0"
"2024/09/13","13:00:58","260","262","340","265","268","345","21","0","1","0"
"2024/09/13","13:01:28","260","262","339","265","268","343","21","0","1","0"
"2024/09/13","13:01:58","260","262","338","265","268","341","21","0","1","0"
"2024/09/13","13:02:28","260","262","337","265","268","339","21","0","1","0"
"2024/09/13","13:02:58","260","262","336","265","267","338","21","0","1","0"
"2024/09/13","13:03:28","260","262","335","265","267","336","21","0","1","0"
"2024/09/13","13:03:58","260","262","334","265","267","335","21","0","1","0"
"2024/09/13","13:04:28","260","262","333","265","267","334","21","0","1","0"
"2024/09/13","13:04:58","260","262","332","265","266","336","21","0","1","0"
"2024/09/13","13:05:28","260","262","331","265","266","340","21","0","1","0"
"2024/09/13","13:05:58","260","262","330","265","266","348","21","0","1","0"
"2024/09/13","13:06:28","260","262","329","265","266","355","21","0","1","0"
"2024/09/13","13:06:58","260","262","328","265","266","361","21","0","1","0"
"2024/09/13","13:07:28","260","262","327","265","266","366","21","0","1","0"
"2024/09/13","13:07:58","260","262","326","265","265","372","21","0","1","0"
"2024/09/13","13:08:28","260","262","326","265","265","376","21","0","1","0"
"2024/09/13","13:08:58","260","261","325","265","265","380","21","0","1","0"
"2024/09/13","13:09:28","260","261","324","265","265","385","21","0","1","0"
"2024/09/13","13:09:58","260","261","323","265","265","388","21","0","1","0"
"2024/09/13","13:10:28","260","261","323","265","265","392","21","0","1","0"
"2024/09/13","13:10:58","260","261","322","265","265","396","21","0","1","0"
"2024/09/13","13:11:28","260","261","323","265","265","396","21","0","1","0"
"2024/09/13","13:11:58","260","261","326","265","265","390","21","0","1","0"
"2024/09/13","13:12:28","260","261","328","265","266","384","21","0","1","0"
"2024/09/13","13:12:58","262","260","331","265","266","380","22","1","1","1"
"2024/09/13","13:13:28","262","260","336","260","266","375","22","1","1","1"
"2024/09/13","13:13:58","262","260","340","260","266","371","22","1","1","1"
"2024/09/13","13:14:28","262","260","344","260","266","367","22","1","1","1"
"2024/09/13","13:14:58","262","260","349","260","266","364","22","1","1","1"
"2024/09/13","13:15:28","262","260","352","260","267","361","22","1","1","1"
"2024/09/13","13:15:58","262","260","356","260","267","359","22","1","1","1"
"2024/09/13","13:16:28","262","260","359","260","267","356","22","1","1","1"
"2024/09/13","13:16:58","262","260","363","260","267","354","22","1","1","1"
"2024/09/13","13:17:28","262","260","366","260","267","352","20","1","1","1"
"2024/09/13","13:17:58","262","260","369","260","268","350","21","1","1","1"
"2024/09/13","13:18:28","262","260","372","260","268","348","21","1","1","1"
"2024/09/13","13:18:58","260","260","374","272","268","346","21","1","1","1"
"2024/09/13","13:19:28","260","259","376","272","268","346","21","1","1","1"
"2024/09/13","13:19:58","260","259","378","272","268","353","21","1","1","1"
"2024/09/13","13:20:28","260","259","377","272","268","361","21","1","1","1"
"2024/09/13","13:20:58","260","259","375","272","268","368","21","1","1","1"
"2024/09/13","13:21:28","260","259","372","272","268","374","21","1","1","1"
"2024/09/13","13:21:58","260","259","371","272","268","379","21","1","1","1"
"2024/09/13","13:22:28","260","260","369","272","268","384","21","1","1","1"
"2024/09/13","13:22:58","260","259","369","272","269","388","21","1","1","1"
"2024/09/13","13:23:28","260","259","369","272","269","392","21","1","1","1"
"2024/09/13","13:23:58","260","259","370","272","269","395","21","1","1","1"
"2024/09/13","13:24:28","260","259","370","272","269","398","21","1","1","1"
"2024/09/13","13:24:58","260","259","371","272","269","401","21","0","1","0"
"2024/09/13","13:25:28","260","259","373","272","269","404","20","0","1","0"
"2024/09/13","13:25:58","260","259","374","272","270","406","20","0","1","0"
"2024/09/13","13:26:28","260","259","376","272","270","409","20","0","1","0"
"2024/09/13","13:26:58","260","259","377","272","270","411","20","0","1","0"
"2024/09/13","13:27:28","260","259","379","272","270","413","20","0","1","0"
"2024/09/13","13:27:58","260","259","380","272","270","415","20","0","1","0"
"2024/09/13","13:28:28","260","259","380","272","270","417","20","0","1","0"
"2024/09/13","13:28:58","260","260","381","272","270","418","20","0","1","0"
"2024/09/13","13:29:28","260","260","379","272","270","420","20","0","1","0"
"2024/09/13","13:29:58","260","260","378","272","270","422","20","0","1","0"
"2024/09/13","13:30:28","260","260","377","272","271","422","20","0","1","0"
"2024/09/13","13:30:58","260","260","377","272","271","423","20","0","1","0"
"2024/09/13","13:31:28","260","260","377","272","271","424","20","0","1","0"
"2024/09/13","13:31:58","258","260","376","272","271","425","20","0","1","0"
"2024/09/13","13:32:28","258","260","372","272","271","426","20","0","1","0"
"2024/09/13","13:32:58","258","260","368","272","271","427","20","0","1","0"
"2024/09/13","13:33:28","258","260","365","272","271","428","22","0","1","0"
"2024/09/13","13:33:58","258","260","361","275","271","429","22","0","1","0"
"2024/09/13","13:34:28","258","260","358","275","271","430","22","0","1","0"
"2024/09/13","13:34:58","258","260","355","275","271","430","22","0","1","0"
"2024/09/13","13:35:28","258","260","353","275","271","430","22","0","1","0"
"2024/09/13","13:35:58","258","260","350","275","271","431","22","0","1","0"
"2024/09/13","13:36:28","258","260","348","275","271","432","22","0","1","0"
"2024/09/13","13:36:58","258","260","346","275","271","432","22","0","1","0"
"2024/09/13","13:37:28","258","260","344","275","271","433","22","0","1","0"
"2024/09/13","13:37:58","258","260","342","275","271","433","22","0","1","0"
"2024/09/13","13:38:28","258","260","341","275","271","434","22","0","1","0"
"2024/09/13","13:38:58","258","260","340","275","271","434","22","0","1","0"
"2024/09/13","13:39:28","258","260","338","260","271","435","20","1","1","1"
"2024/09/13","13:39:58","262","260","337","260","271","435","20","1","1","1"
"2024/09/13","13:40:28","262","260","337","260","271","431","20","1","1","1"
"2024/09/13","13:40:58","262","260","340","260","271","422","20","1","1","1"
"2024/09/13","13:41:28","262","260","345","260","271","414","20","1","1","1"
"2024/09/13","13:41:58","262","260","350","260","271","407","20","1","1","1"
"2024/09/13","13:42:28","262","260","354","260","271","400","20","1","1","1"
"2024/09/13","13:42:58","262","260","359","260","270","395","20","1","1","1"
"2024/09/13","13:43:28","262","260","363","260","270","390","20","1","1","1"
"2024/09/13","13:43:58","262","260","367","260","270","385","20","1","1","1"
"2024/09/13","13:44:28","262","260","371","260","270","380","21","1","1","1"
"2024/09/13","13:44:58","262","261","375","260","270","376","21","1","1","1"
"2024/09/13","13:45:28","262","261","378","260","270","373","21","1","1","1"
"2024/09/13","13:45:58","262","261","381","260","270","369","21","1","1","1"
"2024/09/13","13:46:28","262","261","384","260","270","366","21","1","1","1"
"2024/09/13","13:46:58","262","261","386","260","270","363","21","1","1","1"
"2024/09/13","13:47:28","262","261","386","260","270","361","21","1","1","1"
"2024/09/13","13:47:58","262","262","384","260","270","358","21","1","1","1"
"2024/09/13","13:48:28","262","261","381","260","270","356","21","1","1","1"
"2024/09/13","13:48:58","262","262","378","260","270","354","21","1","1","1"
"2024/09/13","13:49:28","262","262","374","260","270","352","21","1","1","1"
"2024/09/13","13:49:58","262","262","371","260","270","350","21","1","1","1"
"2024/09/13","13:50:28","262","262","367","260","270","348","21","1","1","1"
"2024/09/13","13:50:58","262","262","364","260","270","347","21","1","1","1"
"2024/09/13","13:51:28","262","262","360","272","270","345","21","1","1","1"
"2024/09/13","13:51:58","262","262","358","272","270","344","21","1","1","1"
"2024/09/13","13:52:28","262","262","356","272","270","347","20","1","1","1"
"2024/09/13","13:52:58","262","262","354","272","269","355","20","1","1","1"
"2024/09/13","13:53:28","262","262","354","272","269","362","20","1","1","1"
"2024/09/13","13:53:58","262","262","357","272","269","367","20","1","1","1"
"2024/09/13","13:54:28","262","262","359","272","269","372","20","1","1","1"
"2024/09/13","13:54:58","262","262","362","272","269","376","20","1","1","1"
"2024/09/13","13:55:28","262","262","364","272","269","380","20","1","1","1"
"2024/09/13","13:55:58","262","262","367","272","269","384","20","1","1","1"
"2024/09/13","13:56:28","262","261","369","272","269","387","20","1","1","1"
"2024/09/13","13:56:58","262","261","371","272","269","390","20","1","1","1"
"2024/09/13","13:57:28","262","261","374","272","269","393","20","1","1","1"
"2024/09/13","13:57:58","262","261","375","272","269","395","20","1","1","1"
"2024/09/13","13:58:28","262","261","377","272","269","397","22","1","1","1"
"2024/09/13","13:58:58","262","261","379","272","269","399","23","1","1","1"
"2024/09/13","13:59:28","262","261","381","272","268","401","23","1","1","1"
"2024/09/13","13:59:58","262","261","383","272","268","402","23","1","1","1"
"2024/09/13","14:00:28","262","261","384","272","268","404","23","1","1","1"
"2024/09/13","14:00:58","262","261","386","272","268","406","23","1","1","1"
"2024/09/13","14:01:28","262","261","387","272","268","407","23","1","1","1"
"2024/09/13","14:01:58","262","261","389","272","268","408","23","1","1","1"
"2024/09/13","14:02:28","262","261","390","272","268","409","23","1","1","1"
"2024/09/13","14:02:58","262","261","391","272","268","410","23","1","1","1"
"2024/09/13","14:03:28","262","261","393","272","268","411","23","1","1","1"
"2024/09/13","14:03:58","262","261","394","272","268","412","23","1","1","1"
"2024/09/13","14:04:28","262","261","395","272","268","413","23","1","1","1"
"2024/09/13","14:04:58","262","261","396","272","268","414","23","1","1","1"
"2024/09/13","14:05:28","262","261","396","272","268","415","23","1","1","1"
"2024/09/13","14:05:58","262","261","394","272","268","416","23","1","1","1"
"2024/09/13","14:06:28","262","261","392","272","268","417","23","1","1","1"
"2024/09/13","14:06:58","262","261","389","272","268","418","23","1","1","1"
"2024/09/13","14:07:28","262","262","387","272","268","419","23","1","1","1"
"2024/09/13","14:07:58","262","262","383","272","268","420","23","1","1","1"
"2024/09/13","14:08:28","262","262","379","272","267","421","23","1","1","1"
"2024/09/13","14:08:58","262","262","375","272","267","422","23","1","1","1"
"2024/09/13","14:09:28","262","262","371","272","267","423","23","1","1","1"
"2024/09/13","14:09:58","262","262","368","272","267","424","23","1","1","1"
"2024/09/13","14:10:28","262","262","367","272","267","424","23","1","1","1"
"2024/09/13","14:10:58","262","262","365","272","267","425","23","1","1","1"
"2024/09/13","14:11:28","262","262","362","272","267","425","23","1","1","1"
"2024/09/13","14:11:58","262","262","360","272","267","426","23","1","1","1"
"2024/09/13","14:12:28","262","262","360","272","267","426","23","1","1","1"
"2024/09/13","14:12:58","262","262","360","272","267","427","23","1","1","1"
"2024/09/13","14:13:28","262","262","362","272","267","427","23","1","1","1"
"2024/09/13","14:13:58","262","262","363","272","267","427","23","1","1","1"
"2024/09/13","14:14:28","262","262","363","272","267","428","23","1","1","1"
"2024/09/13","14:14:58","262","262","364","272","267","428","23","1","1","1"
"2024/09/13","14:15:28","262","262","366","272","267","428","23","1","1","1"
"2024/09/13","14:15:58","262","262","367","272","267","428","23","1","1","1"
"2024/09/13","14:16:28","262","262","369","272","267","428","23","1","1","1"
"2024/09/13","14:16:58","262","262","370","272","267","429","23","1","1","1"
"2024/09/13","14:17:28","262","262","371","272","267","429","23","1","1","1"
"2024/09/13","14:17:58","262","262","372","272","267","429","23","1","1","1"
"2024/09/13","14:18:28","262","262","374","272","267","430","23","1","1","1"
"2024/09/13","14:18:58","262","262","374","272","268","430","23","1","1","1"
"2024/09/13","14:19:28","262","262","374","272","268","431","23","1","1","1"
"2024/09/13","14:19:58","262","262","375","272","268","431","22","1","1","1"
"2024/09/13","14:20:28","262","262","376","272","268","431","22","1","1","1"
"2024/09/13","14:20:58","262","262","375","272","268","432","22","1","1","1"
"2024/09/13","14:21:28","262","262","374","272","268","432","22","1","1","1"
"2024/09/13","14:21:58","262","262","373","272","268","433","22","1","1","1"
"2024/09/13","14:22:28","262","262","372","272","268","433","22","1","1","1"
"2024/09/13","14:22:58","262","262","370","272","268","434","22","1","1","1"
"2024/09/13","14:23:28","262","262","370","272","268","434","22","1","1","1"
"2024/09/13","14:23:58","262","262","370","272","268","434","22","1","1","1"
"2024/09/13","14:24:28","262","262","369","272","268","435","22","1","1","1"
"2024/09/13","14:24:58","262","262","368","272","268","436","22","1","1","1"
"2024/09/13","14:25:28","262","262","367","272","268","436","22","1","1","1"
"2024/09/13","14:25:58","260","262","366","272","269","436","22","0","1","0"
"2024/09/13","14:26:28","258","262","366","272","269","437","22","0","1","0"
"2024/09/13","14:26:58","258","262","363","272","269","438","22","0","1","0"
"2024/09/13","14:27:28","258","262","360","272","269","438","22","0","1","0"
"2024/09/13","14:27:58","258","262","357","272","269","439","22","0","1","0"
"2024/09/13","14:28:28","258","262","354","272","269","440","22","0","1","0"
"2024/09/13","14:28:58","258","262","351","272","269","440","22","0","1","0"
"2024/09/13","14:29:28","258","262","349","272","269","440","22","0","1","0"
"2024/09/13","14:29:58","258","262","346","272","269","441","22","0","1","0"
"2024/09/13","14:30:28","258","262","344","272","269","441","22","0","1","0"
"2024/09/13","14:30:58","258","262","342","272","270","442","22","0","1","0"
"2024/09/13","14:31:28","258","262","340","272","270","442","22","0","1","0"
"2024/09/13","14:31:58","258","261","338","272","270","443","22","0","1","0"
"2024/09/13","14:32:28","258","261","336","272","270","443","22","0","1","0"
"2024/09/13","14:32:58","258","261","334","272","270","444","22","0","1","0"
"2024/09/13","14:33:28","258","261","332","272","270","444","22","0","1","0"
"2024/09/13","14:33:58","258","261","331","272","270","444","22","0","1","0"
"2024/09/13","14:34:28","258","261","330","272","270","444","20","0","1","0"
"2024/09/13","14:34:58","263","260","328","265","270","445","20","0","1","0"
"2024/09/13","14:35:28","263","260","331","265","270","442","20","1","1","1"
"2024/09/13","14:35:58","263","260","335","272","270","433","20","1","1","1"
"2024/09/13","14:36:28","263","260","340","272","271","425","20","1","1","1"
"2024/09/13","14:36:58","263","260","345","272","271","420","20","1","1","1"
"2024/09/13","14:37:28","263","259","348","272","271","422","20","1","1","1"
"2024/09/13","14:37:58","263","259","352","272","271","424","20","1","1","1"
"2024/09/13","14:38:28","263","259","356","272","271","425","20","1","1","1"
"2024/09/13","14:38:58","263","259","359","272","271","426","20","1","1","1"
"2024/09/13","14:39:28","263","259","362","272","271","427","20","1","1","1"
"2024/09/13","14:39:58","263","259","366","272","271","428","20","1","1","1"
"2024/09/13","14:40:28","263","259","368","272","271","429","20","1","1","1"
"2024/09/13","14:40:58","263","259","371","272","271","429","20","1","1","1"
"2024/09/13","14:41:28","263","259","374","272","271","430","20","1","1","1"
"2024/09/13","14:41:58","263","259","376","260","271","430","20","1","1","1"
"2024/09/13","14:42:28","263","259","378","260","271","430","20","1","1","1"
"2024/09/13","14:42:58","263","259","381","260","271","423","20","1","1","1"
"2024/09/13","14:43:28","263","259","384","260","271","415","20","1","1","1"
"2024/09/13","14:43:58","263","259","386","260","271","408","20","1","1","1"
"2024/09/13","14:44:28","263","259","389","260","271","402","20","1","1","1"
"2024/09/13","14:44:58","263","260","391","260","271","397","20","1","1","1"
"2024/09/13","14:45:28","263","260","393","260","271","392","20","1","1","1"
"2024/09/13","14:45:58","263","260","396","260","271","387","20","1","1","1"
"2024/09/13","14:46:28","263","260","397","260","271","383","20","1","1","1"
"2024/09/13","14:46:58","263","260","399","260","271","379","20","1","1","1"
"2024/09/13","14:47:28","263","260","401","260","271","375","19","1","1","1"
"2024/09/13","14:47:58","263","260","402","260","271","372","19","1","1","1"
"2024/09/13","14:48:28","263","260","404","260","271","369","19","1","1","1"
"2024/09/13","14:48:58","263","261","406","272","271","366","18","1","1","1"
"2024/09/13","14:49:28","262","261","407","273","271","363","18","1","1","1"
"2024/09/13","14:49:58","260","261","408","273","271","360","18","1","1","1"
"2024/09/13","14:50:28","260","261","408","273","271","365","18","1","1","1"
"2024/09/13","14:50:58","260","261","403","273","271","372","18","1","1","1"
"2024/09/13","14:51:28","260","261","397","273","271","379","18","1","1","1"
"2024/09/13","14:51:58","260","262","392","273","271","384","18","1","1","1"
"2024/09/13","14:52:28","260","262","387","273","270","389","18","1","1","1"
"2024/09/13","14:52:58","260","262","383","273","270","392","18","1","1","1"
"2024/09/13","14:53:28","260","262","378","273","270","396","18","1","1","1"
"2024/09/13","14:53:58","260","262","374","273","270","399","18","1","1","1"
"2024/09/13","14:54:28","260","262","370","270","270","402","18","1","1","1"
"2024/09/13","14:54:58","260","262","367","270","270","404","18","1","1","1"
"2024/09/13","14:55:28","260","262","363","270","270","407","21","1","1","1"
"2024/09/13","14:55:58","260","262","360","270","270","409","22","1","1","1"
"2024/09/13","14:56:28","260","262","357","270","270","411","22","1","1","1"
"2024/09/13","14:56:58","260","262","354","270","270","412","22","1","1","1"
"2024/09/13","14:57:28","260","262","351","270","270","414","22","1","1","1"
"2024/09/13","14:57:58","260","262","349","270","270","416","22","1","1","1"
"2024/09/13","14:58:28","260","262","346","270","270","417","22","1","1","1"
"2024/09/13","14:58:58","260","262","344","270","270","419","22","1","1","1"
"2024/09/13","14:59:28","260","262","341","270","270","420","22","1","1","1"
"2024/09/13","14:59:58","260","262","339","270","269","421","22","1","1","1"
"2024/09/13","15:00:28","260","261","337","270","270","422","22","1","1","1"
"2024/09/13","15:00:58","260","261","336","270","269","423","22","1","1","1"
"2024/09/13","15:01:28","260","261","337","270","269","424","22","1","1","1"
"2024/09/13","15:01:58","260","261","340","270","269","424","22","1","1","1"
"2024/09/13","15:02:28","260","261","344","270","269","424","22","1","1","1"
"2024/09/13","15:02:58","260","260","347","270","269","425","22","1","1","1"
"2024/09/13","15:03:28","260","260","351","270","269","425","22","1","1","1"
"2024/09/13","15:03:58","260","260","354","270","269","425","22","1","1","1"
"2024/09/13","15:04:28","260","260","357","270","269","426","22","1","1","1"
"2024/09/13","15:04:58","260","260","360","270","269","426","22","1","1","1"
"2024/09/13","15:05:28","260","260","362","270","269","426","22","1","1","1"
"2024/09/13","15:05:58","260","260","365","270","269","426","22","1","1","1"
"2024/09/13","15:06:28","260","259","368","270","269","427","22","1","1","1"
"2024/09/13","15:06:58","260","259","370","270","269","427","22","1","1","1"
"2024/09/13","15:07:28","260","259","372","270","269","427","22","1","1","1"
"2024/09/13","15:07:58","260","259","374","270","269","428","22","1","1","1"
"2024/09/13","15:08:28","260","259","376","270","269","428","22","1","1","1"
"2024/09/13","15:08:58","260","259","378","270","269","428","22","1","1","1"
"2024/09/13","15:09:28","260","259","380","270","269","429","22","1","1","1"
"2024/09/13","15:09:58","260","259","382","270","269","429","22","1","1","1"
"2024/09/13","15:10:28","260","259","384","270","269","430","22","1","1","1"
"2024/09/13","15:10:58","260","259","385","270","269","430","22","1","1","1"
"2024/09/13","15:11:28","260","259","387","270","269","430","22","1","1","1"
"2024/09/13","15:11:58","260","259","388","270","269","430","22","1","1","1"
"2024/09/13","15:12:28","260","259","389","270","269","431","22","1","1","1"
"2024/09/13","15:12:58","260","259","390","270","269","431","22","1","1","1"
"2024/09/13","15:13:28","260","259","392","270","269","432","22","1","1","1"
"2024/09/13","15:13:58","260","260","392","270","269","432","22","1","1","1"
"2024/09/13","15:14:28","260","260","392","270","269","432","22","1","1","1"
"2024/09/13","15:14:58","260","260","389","270","269","434","22","1","1","1"
"2024/09/13","15:15:28","260","260","387","270","269","434","22","1","1","1"
"2024/09/13","15:15:58","260","260","383","270","269","435","22","1","1","1"
"2024/09/13","15:16:28","260","260","379","270","269","436","22","1","1","1"
"2024/09/13","15:16:58","260","260","374","270","269","437","22","1","1","1"
"2024/09/13","15:17:28","260","260","372","270","269","438","22","1","1","1"
"2024/09/13","15:17:58","260","260","368","270","269","438","22","1","1","1"
"2024/09/13","15:18:28","260","260","365","270","269","439","22","1","1","1"
"2024/09/13","15:18:58","260","261","362","270","269","439","22","1","1","1"
"2024/09/13","15:19:28","260","261","359","270","269","440","22","1","1","1"
"2024/09/13","15:19:58","260","260","356","270","269","440","22","1","1","1"
"2024/09/13","15:20:28","260","261","354","270","269","440","22","1","1","1"
"2024/09/13","15:20:58","260","261","352","270","270","441","22","1","1","1"
"2024/09/13","15:21:28","260","261","350","270","270","442","22","1","1","1"
"2024/09/13","15:21:58","260","261","348","270","270","442","22","1","1","1"
"2024/09/13","15:22:28","260","260","348","270","270","442","22","1","1","1"
"2024/09/13","15:22:58","260","260","350","270","270","441","22","1","1","1"
"2024/09/13","15:23:28","260","260","352","270","270","441","22","1","1","1"
"2024/09/13","15:23:58","260","260","354","270","270","441","22","1","1","1"
"2024/09/13","15:24:28","260","260","356","270","270","439","22","1","1","1"
"2024/09/13","15:24:58","260","260","358","270","270","434","22","1","1","1"
"2024/09/13","15:25:28","260","260","360","270","270","428","22","1","1","1"
"2024/09/13","15:25:58","260","260","362","270","270","427","22","1","1","1"
"2024/09/13","15:26:28","260","260","364","270","270","421","22","1","1","1"
"2024/09/13","15:26:58","260","260","367","270","270","419","22","1","1","1"
"2024/09/13","15:27:28","258","260","370","268","270","414","21","1","1","1"
"2024/09/13","15:27:58","258","260","369","268","270","406","21","1","1","1"
"2024/09/13","15:28:28","258","260","366","268","270","399","21","1","1","1"
"2024/09/13","15:28:58","258","260","363","268","270","393","21","1","1","1"
"2024/09/13","15:29:28","258","260","360","268","270","387","21","1","1","1"
"2024/09/13","15:29:58","258","260","357","268","270","382","21","1","1","1"
"2024/09/13","15:30:28","258","260","355","268","270","378","21","1","1","1"
"2024/09/13","15:30:58","258","260","352","268","270","374","21","1","1","1"
"2024/09/13","15:31:28","258","260","349","268","270","370","21","1","1","1"
"2024/09/13","15:31:58","258","260","347","268","270","366","21","1","1","1"
"2024/09/13","15:32:28","258","260","344","268","270","363","21","1","1","1"
"2024/09/13","15:32:58","258","260","342","268","270","360","21","1","1","1"
"2024/09/13","15:33:28","258","260","340","268","270","356","20","1","1","1"
"2024/09/13","15:33:58","258","259","338","268","270","353","20","1","1","1"
"2024/09/13","15:34:28","258","259","336","268","269","351","20","1","1","1"
"2024/09/13","15:34:58","258","259","335","268","269","350","20","1","1","1"
"2024/09/13","15:35:28","258","259","334","268","269","356","20","1","1","1"
"2024/09/13","15:35:58","258","259","335","268","268","362","20","1","1","1"
"2024/09/13","15:36:28","258","259","335","268","268","367","20","1","1","1"
"2024/09/13","15:36:58","258","259","338","268","268","372","20","1","1","1"
"2024/09/13","15:37:28","258","258","341","268","268","375","20","1","1","1"
"2024/09/13","15:37:58","258","258","345","268","268","379","20","1","1","1"
"2024/09/13","15:38:28","258","258","348","268","267","381","20","1","1","1"
"2024/09/13","15:38:58","258","258","351","268","267","384","20","1","1","1"
"2024/09/13","15:39:28","258","258","354","268","267","386","20","1","1","1"
"2024/09/13","15:39:58","258","257","356","268","266","388","20","1","1","1"
"2024/09/13","15:40:28","258","257","359","268","266","390","20","1","1","1"
"2024/09/13","15:40:58","258","257","362","268","266","392","20","1","1","1"
"2024/09/13","15:41:28","258","257","364","268","266","394","20","1","1","1"
"2024/09/13","15:41:58","258","257","366","268","266","396","20","1","1","1"
"2024/09/13","15:42:28","258","257","368","268","265","398","20","1","1","1"
"2024/09/13","15:42:58","258","257","370","268","265","399","20","1","1","1"
"2024/09/13","15:43:28","258","257","372","267","265","400","20","1","1","1"
"2024/09/13","15:43:58","258","257","374","260","265","401","20","1","1","1"
"2024/09/13","15:44:28","258","257","376","260","265","403","20","1","1","1"
"2024/09/13","15:44:58","258","257","378","260","264","400","20","1","1","1"
"2024/09/13","15:45:28","258","257","380","265","264","393","21","1","1","1"
"2024/09/13","15:45:58","258","257","382","265","264","386","21","1","1","1"
"2024/09/13","15:46:28","258","257","384","265","264","385","21","1","1","1"
"2024/09/13","15:46:58","258","257","385","265","264","388","21","0","1","1"
"2024/09/13","15:47:28","258","257","386","265","264","391","21","0","1","1"
